Dataset,Filename,DateTime,Longitude,Latitude,LAIm,LAIe,Canopy cover (ff),Ground Cover (fc),Canopy Porosity,clumping index,k,Big gaps ,Total Gaps,Total pixels
LRC_47_SHZ_PAI_2020_09_21,IMG_4180.JPG,2020:09:21 11:31:23,140.5985111,-34.43699167,0.27805567,0.226026847,0.14202745,0.291719284,0.513136575,0.787011838,0.7,5074236.375,6146652.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4181.JPG,2020:09:21 11:31:31,140.5984333,-34.43699722,0.272981586,0.221902208,0.150005636,0.378128647,0.603294707,0.850531255,0.7,4455185.875,6089495.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4182.JPG,2020:09:21 11:31:45,140.5984028,-34.43700278,0.354231927,0.287949264,0.192428491,0.467410241,0.58830921,0.861919856,0.7,3815558.25,5785571.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4185.JPG,2020:09:21 11:32:05,140.5983889,-34.43696667,0.197681015,0.160691621,0.073611718,0.096771656,0.239325633,0.55256279,0.7,6470872.375,6636793.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4186.JPG,2020:09:21 11:32:11,140.5984194,-34.43696667,0.356211968,0.289558807,0.192896358,0.463985659,0.58426224,0.859452917,0.7,3840092.5,5782219.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4187.JPG,2020:09:21 11:32:19,140.5984806,-34.43696944,0.303833238,0.246981005,0.16190649,0.371277739,0.563920825,0.830463066,0.7,4504266.875,6004236,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4188.JPG,2020:09:21 11:32:26,140.5984944,-34.43696944,0.35672282,0.28997407,0.193874177,0.471627954,0.588925602,0.863076831,0.7,3785341.875,5775214.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4189.JPG,2020:09:21 11:32:33,140.5985861,-34.43697222,0.298092728,0.242314639,0.153856977,0.324095463,0.52527266,0.800646722,0.7,4842288.25,6061904,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4190.JPG,2020:09:21 11:32:40,140.5986333,-34.43696667,0.299215268,0.243227134,0.152122039,0.309041465,0.507761721,0.787863573,0.7,4950137.5,6074333.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4191.JPG,2020:09:21 11:32:47,140.5986778,-34.43694722,0.267366009,0.217337399,0.146466526,0.365468335,0.599236071,0.846194314,0.7,4545886.375,6114850.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4192.JPG,2020:09:21 11:32:55,140.598725,-34.43695,0.29537846,0.240108256,0.160801633,0.393232214,0.591077163,0.847862228,0.7,4346981.5,6012151.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4193.JPG,2020:09:21 11:33:02,140.5988,-34.43694167,0.276679132,0.224907882,0.149823462,0.360348753,0.584226503,0.838058242,0.7,4582563.875,6090800.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4194.JPG,2020:09:21 11:33:10,140.5988611,-34.43694722,0.348280207,0.283111209,0.189192383,0.459527094,0.588288949,0.860245226,0.7,3872034.375,5808755.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4195.JPG,2020:09:21 11:33:17,140.5989083,-34.43694722,0.257078138,0.208974559,0.138405619,0.32707383,0.576836768,0.82782321,0.7,4820950.75,6172600,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4196.JPG,2020:09:21 11:33:24,140.5989694,-34.43693889,0.30856469,0.250827124,0.159245763,0.335362345,0.525153121,0.803054059,0.7,4761570.5,6023297.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4197.JPG,2020:09:21 11:33:32,140.5990139,-34.43693889,0.29188359,0.237267334,0.147922471,0.298307635,0.504127774,0.783471637,0.7,5027036.375,6104419.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4198.JPG,2020:09:21 11:33:39,140.5990611,-34.43693056,0.313239065,0.254626846,0.172589756,0.43897629,0.606835813,0.864034923,0.7,4019263.625,5927699.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4199.JPG,2020:09:21 11:33:45,140.5991361,-34.43694722,0.304731736,0.247711379,0.153174605,0.303249439,0.494889075,0.779424423,0.7,4991632.5,6066792.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4200.JPG,2020:09:21 11:33:53,140.5991667,-34.43694722,0.291485525,0.236943754,0.162093951,0.425620799,0.619158764,0.866738938,0.7,4114944.5,6002893,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4201.JPG,2020:09:21 11:34:00,140.5992278,-34.43693056,0.287566577,0.233758106,0.158338207,0.401819805,0.60594723,0.856333456,0.7,4285458.625,6029799.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4202.JPG,2020:09:21 11:34:07,140.599275,-34.43692778,0.306667265,0.249284738,0.169923131,0.440588516,0.614326917,0.867561831,0.7,4007713.375,5946803.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4203.JPG,2020:09:21 11:34:15,140.5993194,-34.43693611,0.512521295,0.416620068,0.243086437,0.428902865,0.433236622,0.776291689,0.7,4091431.25,5422649.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4206.JPG,2020:09:21 11:34:32,140.59935,-34.43691389,0.345773935,0.281073903,0.174856525,0.350895534,0.501684951,0.794069599,0.7,4650288.25,5911459.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4207.JPG,2020:09:21 11:34:38,140.5993056,-34.43693056,0.281615366,0.228920465,0.143068221,0.290149473,0.506915455,0.783221099,0.7,5085482.75,6139196.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4208.JPG,2020:09:21 11:34:46,140.5992583,-34.43693889,0.252688568,0.20540635,0.131716907,0.284481886,0.536993693,0.798484164,0.7,5126086.25,6220519,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4209.JPG,2020:09:21 11:34:52,140.5992139,-34.436925,0.24648709,0.200365271,0.129259187,0.283607516,0.544232152,0.802191657,0.7,5132350.375,6238126.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4210.JPG,2020:09:21 11:35:00,140.5991528,-34.43691667,0.269953005,0.219440325,0.139552421,0.295115216,0.527125631,0.795390214,0.7,5049907.375,6164384.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4211.JPG,2020:09:21 11:35:07,140.5990611,-34.43691944,0.289414493,0.235260246,0.157898292,0.38881856,0.593902381,0.848286465,0.7,4378601.625,6032951.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4212.JPG,2020:09:21 11:35:16,140.5990306,-34.43690833,0.276366427,0.224653689,0.141310164,0.290957192,0.514326616,0.787502611,0.7,5079696.125,6151791.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4213.JPG,2020:09:21 11:35:23,140.5989694,-34.43691944,0.270099451,0.219559369,0.115416008,0.174394137,0.338188712,0.648638385,0.7,5914772.5,6337301.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4214.JPG,2020:09:21 11:35:30,140.5988917,-34.43692778,0.282090061,0.229306336,0.152034729,0.360444037,0.578201569,0.835171969,0.7,4581881.25,6074958.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4215.JPG,2020:09:21 11:35:37,140.5988472,-34.43693611,0.243297924,0.197772851,0.118003977,0.216992362,0.456183728,0.737295543,0.7,5609592,6318760.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4216.JPG,2020:09:21 11:35:44,140.5988,-34.43692778,0.262131253,0.213082152,0.132057579,0.262754042,0.497409905,0.771859246,0.7,5281748,6218078.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4217.JPG,2020:09:21 11:35:51,140.5987389,-34.436925,0.318806153,0.259152239,0.162401402,0.331442713,0.510016678,0.794106796,0.7,4789651.375,6000690.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4218.JPG,2020:09:21 11:35:57,140.5986944,-34.43691667,0.239213486,0.194452679,0.126899473,0.287320269,0.558334422,0.810421209,0.7,5105751.625,6255031.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4219.JPG,2020:09:21 11:36:05,140.5986472,-34.43691389,0.24097933,0.195888104,0.124151663,0.260346433,0.523129005,0.785854799,0.7,5298996.5,6274717.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4220.JPG,2020:09:21 11:36:12,140.5985861,-34.43693056,0.223198515,0.181434375,0.119515582,0.277933735,0.569985336,0.814669062,0.7,5172998.25,6307931.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4221.JPG,2020:09:21 11:36:19,140.598525,-34.43692778,0.31313841,0.254545025,0.151054188,0.274900337,0.450512902,0.747090542,0.7,5194730,6081983.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4222.JPG,2020:09:21 11:36:27,140.5984639,-34.43692778,0.303941679,0.247069155,0.152173406,0.298653296,0.49046802,0.775896746,0.7,5024560,6073965.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4223.JPG,2020:09:21 11:36:34,140.5984333,-34.43692778,0.315070059,0.25611523,0.150724788,0.270084752,0.441935217,0.740751285,0.7,5229229.625,6084343.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4224.JPG,2020:09:21 11:36:44,140.5983722,-34.43693056,0.447236149,0.363550855,0.216763549,0.39805176,0.455438787,0.780414326,0.7,4312453.5,5611231.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4227.JPG,2020:09:21 11:37:04,140.5983583,-34.43691389,0.49558864,0.402855794,0.251385909,0.508017723,0.505163112,0.83459673,0.7,3524639.75,5363191.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4228.JPG,2020:09:21 11:37:11,140.5984194,-34.4369,0.329942176,0.268204527,0.174239059,0.389587823,0.55276051,0.82893298,0.7,4373090.5,5915883.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4229.JPG,2020:09:21 11:37:18,140.5984639,-34.43690833,0.351006612,0.285327459,0.17491789,0.339840714,0.485294485,0.782534589,0.7,4729486.75,5911020.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4230.JPG,2020:09:21 11:37:24,140.5985417,-34.43690556,0.297992345,0.24223304,0.162696063,0.401565379,0.594845394,0.851259391,0.7,4287281.375,5998579.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4231.JPG,2020:09:21 11:37:32,140.5985861,-34.43690556,0.316295813,0.257111625,0.161627131,0.332303316,0.513615655,0.796236213,0.7,4783485.875,6006237.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4232.JPG,2020:09:21 11:37:39,140.5986333,-34.43689444,0.301752868,0.245289907,0.15978651,0.3599627,0.55610259,0.82422824,0.7,4585329.625,6019423.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4233.JPG,2020:09:21 11:37:45,140.5987083,-34.43688889,0.318766782,0.259120235,0.166867435,0.364413431,0.542093072,0.81816424,0.7,4553443.875,5968695,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4234.JPG,2020:09:21 11:37:54,140.5987389,-34.43690556,0.307055848,0.249600611,0.158336654,0.332769997,0.524185907,0.801972171,0.7,4780142.5,6029810.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4235.JPG,2020:09:21 11:38:01,140.5988,-34.43689444,0.248518598,0.202016651,0.134816276,0.326063924,0.586534215,0.832437827,0.7,4828185.875,6198314.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4236.JPG,2020:09:21 11:38:08,140.5988611,-34.43688611,0.326527124,0.265428488,0.166321959,0.339384171,0.509930123,0.795855972,0.7,4732757.5,5972602.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4237.JPG,2020:09:21 11:38:16,140.5989222,-34.43688333,0.311401423,0.253133057,0.168487914,0.404220209,0.583177905,0.846447391,0.7,4268261.75,5957085.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4238.JPG,2020:09:21 11:38:23,140.5989694,-34.43688889,0.328890206,0.267349399,0.184925222,0.505483284,0.634161549,0.888161866,0.7,3542796.875,5839326.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4239.JPG,2020:09:21 11:38:30,140.599,-34.43688889,0.329575482,0.267906448,0.179258908,0.437139682,0.589927624,0.856285856,0.7,4032421.375,5879920.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4240.JPG,2020:09:21 11:38:37,140.599075,-34.43688611,0.308302369,0.250613887,0.132593214,0.201978058,0.343526642,0.659126691,0.7,5717156.875,6214241,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4241.JPG,2020:09:21 11:38:44,140.5991361,-34.43689444,0.330427745,0.268599239,0.17540085,0.397855907,0.559134736,0.833801864,0.7,4313856.625,5907560.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4242.JPG,2020:09:21 11:38:52,140.5991972,-34.43688889,0.306244665,0.248941214,0.172111333,0.469629063,0.633516436,0.881072343,0.7,3799662.25,5931126.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4243.JPG,2020:09:21 11:39:00,140.5992444,-34.43688611,0.333358532,0.270981627,0.169439107,0.344026097,0.507481819,0.795599993,0.7,4699502,5950271.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4244.JPG,2020:09:21 11:39:07,140.599275,-34.43688611,0.276312412,0.224609782,0.149183034,0.355572565,0.580442788,0.835277376,0.7,4616781.25,6095388.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4245.JPG,2020:09:21 11:39:15,140.59935,-34.436875,0.437977704,0.356024819,0.21904993,0.428919441,0.4892982,0.806446995,0.7,4091312.5,5594851.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4248.JPG,2020:09:21 11:39:42,140.59935,-34.43683889,0.376732172,0.30623934,0.18672627,0.358653998,0.479369333,0.783760796,0.7,4594705.375,5826423.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4249.JPG,2020:09:21 11:39:48,140.5993194,-34.43684444,0.271292339,0.220529048,0.150999524,0.397746526,0.620362431,0.86198807,0.7,4314640.25,6082375.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4250.JPG,2020:09:21 11:39:55,140.5992583,-34.43686944,0.265598367,0.215900512,0.145224597,0.360157751,0.596775033,0.844005465,0.7,4583932.25,6123747.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4251.JPG,2020:09:21 11:40:03,140.5991972,-34.43686389,0.301030306,0.244702548,0.159751789,0.362079661,0.558793807,0.826010526,0.7,4570163.375,6019672.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4252.JPG,2020:09:21 11:40:10,140.5991361,-34.43686667,0.277181229,0.225316029,0.142229009,0.295343418,0.518428378,0.790705599,0.7,5048272.5,6145208.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4253.JPG,2020:09:21 11:40:17,140.5990611,-34.43685833,0.208236271,0.169271814,0.115891553,0.305162573,0.620230124,0.845026012,0.7,4977926.5,6333894.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4254.JPG,2020:09:21 11:40:25,140.5990139,-34.43685833,0.233404595,0.189730728,0.120131582,0.251312523,0.521983303,0.783329589,0.7,5363716.875,6303518.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4255.JPG,2020:09:21 11:40:32,140.5989833,-34.43686667,0.233640864,0.189922787,0.127203678,0.311159159,0.591194172,0.831881498,0.7,4934966,6252852.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4256.JPG,2020:09:21 11:40:40,140.5989389,-34.43687778,0.305546509,0.248373695,0.16427451,0.386616993,0.575097544,0.83903561,0.7,4394374,5987271.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4257.JPG,2020:09:21 11:40:47,140.5988611,-34.43686944,0.278894555,0.226708763,0.148429823,0.339152374,0.56235063,0.823011337,0.7,4734418.125,6100785,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4258.JPG,2020:09:21 11:40:54,140.5988,-34.43687778,0.28897302,0.23490138,0.15167415,0.333578326,0.545311737,0.813177544,0.7,4774351.5,6077542.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4259.JPG,2020:09:21 11:41:01,140.5987389,-34.436875,0.26893122,0.218609733,0.142403645,0.320784973,0.556077569,0.816043699,0.7,4866005.125,6143957.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4260.JPG,2020:09:21 11:41:09,140.5987083,-34.436875,0.2353571,0.191317887,0.127560087,0.307641981,0.585361897,0.828294506,0.7,4960163.625,6250299.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4261.JPG,2020:09:21 11:41:15,140.5986472,-34.43686944,0.244723321,0.198931533,0.13024423,0.297603383,0.562356353,0.814580725,0.7,5032081.75,6231069.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4262.JPG,2020:09:21 11:41:23,140.5985861,-34.43685833,0.31417208,0.255385278,0.156172357,0.301813663,0.482553723,0.772129261,0.7,5001918.625,6045316.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4263.JPG,2020:09:21 11:41:30,140.5985417,-34.43686389,0.290955965,0.236513283,0.154488558,0.350679406,0.559459279,0.823951773,0.7,4651836.625,6057379.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4264.JPG,2020:09:21 11:41:37,140.5984639,-34.43686389,0.353480287,0.287338268,0.189460854,0.441845084,0.571205245,0.848928492,0.7,3998711.125,5806832.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4265.JPG,2020:09:21 11:41:44,140.5984028,-34.436875,0.309132132,0.251288388,0.17227899,0.455850511,0.622071302,0.873778585,0.7,3898374,5929925.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4266.JPG,2020:09:21 11:41:53,140.5983583,-34.43687778,0.488294841,0.396926786,0.242588629,0.468251669,0.481926825,0.81288343,0.7,3809530.125,5426216.25,7164160
